comment_id,parent_id,author,text,published,like_count,is_top_level,published_dt,text_length,type,cleaned_tokens
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A601kgql6ZC,UgwIcjh9HicUqDuJuXt4AaABAg,@MrZambrano101,LMAO 🤣😂 laughs in android,1725235200,2,,2024-09-02,25,Reply,"['lmao', 'laugh', 'android']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A60ebf9jVqw,UgwIcjh9HicUqDuJuXt4AaABAg,@NotGarrettG,@0LLy796 lol you’re literally a goof…. An uneducated goof…. It IS for capturing video and photos and it will support Vision OS type video where it looks a certain way I forget what they called it.,1725235200,1,,2024-09-02,196,Reply,"['lly', 'lol', 'literally', 'goof', 'uneducated', 'goof', 'capturing', 'video', 'photo', 'support', 'vision', 'type', 'video', 'look', 'certain', 'way', 'forget', 'called']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A60ixO3ggDq,UgwIcjh9HicUqDuJuXt4AaABAg,@nazmulhuda3262.,"Dedicated camera button from phone which is not dedicated for photographers. Cause no manual control, pro mode? And lack many simple functions.",1725235200,2,,2024-09-02,143,Reply,"['dedicated', 'camera', 'button', 'phone', 'dedicated', 'photographer', 'cause', 'manual', 'control', 'pro', 'mode', 'lack', 'many', 'simple', 'function']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A60l2eTCzjv,UgwIcjh9HicUqDuJuXt4AaABAg,@MrZambrano101,@TKMiro  The Main Selling Point?!?! WHAT?! Androids have had a better camera for the past 15 years! Have you been living under a rock?,1725235200,1,,2024-09-02,134,Reply,"['tkmiro', 'main', 'selling', 'point', 'android', 'better', 'camera', 'past', 'year', 'living', 'rock']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A60rS7RpLRN,UgwIcjh9HicUqDuJuXt4AaABAg,@TKMiro,"@MrZambrano101  I don’t doubt that, I’m just quoting what I’ve heard over the few years I’ve had an iPhone. The main things people mention to me is the camera, iPhone functionality and how it’s the more luxurious phone brand.",1725235200,5,,2024-09-02,225,Reply,"['mrzambrano', 'doubt', 'quoting', 'heard', 'year', 'iphone', 'main', 'thing', 'people', 'mention', 'camera', 'iphone', 'functionality', 'luxurious', 'phone', 'brand']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A60t2-DvHRa,UgwIcjh9HicUqDuJuXt4AaABAg,@MrZambrano101,@TKMiro  more expensive doesn't mean luxurious... iPhones are made in CHINA...,1725235200,0,,2024-09-02,78,Reply,"['tkmiro', 'expensive', 'mean', 'luxurious', 'iphones', 'made', 'china']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A61r5MM22pz,UgwIcjh9HicUqDuJuXt4AaABAg,@youtubesurfer1533,Pressure sensitive double staged for autofocus probably with touch sensitive capability to zoom in and out too.,1725235200,1,,2024-09-02,111,Reply,"['pressure', 'sensitive', 'double', 'staged', 'autofocus', 'probably', 'touch', 'sensitive', 'capability', 'zoom']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A642gzXX6L1,UgwIcjh9HicUqDuJuXt4AaABAg,@cornsbread,That would be so useless omg,1725235200,0,,2024-09-02,28,Reply,"['would', 'useless', 'omg']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A65SjMZ3ynG,UgwIcjh9HicUqDuJuXt4AaABAg,@SillyRotBibi,Stupid,1725235200,0,,2024-09-02,6,Reply,['stupid']
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A65cEsXb7y4,UgwIcjh9HicUqDuJuXt4AaABAg,@keithbacon1950,Yeah it’s a camera button,1725235200,0,,2024-09-02,25,Reply,"['yeah', 'camera', 'button']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A65hiUoy77-,UgwIcjh9HicUqDuJuXt4AaABAg,@2.40s,It’s a home button like the older iPhone versions.,1725235200,0,,2024-09-02,50,Reply,"['home', 'button', 'like', 'older', 'iphone', 'version']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A67854ZWe1o,UgwIcjh9HicUqDuJuXt4AaABAg,@filipholiszowski,@TKMiro,1725235200,0,,2024-09-02,7,Reply,['tkmiro']
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6BPW-xje78,UgwIcjh9HicUqDuJuXt4AaABAg,@DimitarBerberu,With less money you can buy much better DEDICATED Sony ZV-E10 II prosumer camera with 9x bigger sensor & exchangeable lenses with full set of control/zoom buttons ;),1725235200,0,,2024-09-02,165,Reply,"['less', 'money', 'buy', 'much', 'better', 'dedicated', 'sony', 'prosumer', 'camera', 'bigger', 'sensor', 'exchangeable', 'lens', 'full', 'set', 'control', 'zoom', 'button']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6BPk1JZF_K,UgwIcjh9HicUqDuJuXt4AaABAg,@DimitarBerberu,@TijoThomas-cl9pr  iPay button - everytime you press $s transferred from your acct ;),1725235200,0,,2024-09-02,85,Reply,"['tijothomas', 'ipay', 'button', 'everytime', 'press', 'transferred', 'acct']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6BStSsGoit,UgwIcjh9HicUqDuJuXt4AaABAg,@AgsurnonKo,Sony xperia 😂,1725235200,1,,2024-09-02,13,Reply,"['sony', 'xperia']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6CE3DZTnXD,UgwIcjh9HicUqDuJuXt4AaABAg,@elfabro7222,Could be a SIM tray. A lot of countries still don’t have digital SIM cards and since these come from China I’m guessing it’s just that,1725235200,2,,2024-09-02,134,Reply,"['could', 'sim', 'tray', 'lot', 'country', 'still', 'digital', 'sim', 'card', 'since', 'come', 'china', 'guessing']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6JO9mCwazf,UgwIcjh9HicUqDuJuXt4AaABAg,@pro-hz7kx,It’s action button from 15 pro,1725235200,0,,2024-09-02,30,Reply,"['action', 'button', 'pro']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6WutB-u_5c,UgwIcjh9HicUqDuJuXt4AaABAg,@VivaLaZee,Likely just the sim tray,1725235200,0,,2024-09-02,24,Reply,"['likely', 'sim', 'tray']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A6zv_2ZuAre,UgwIcjh9HicUqDuJuXt4AaABAg,@Iiverpoolfc,Also maybe a fingerprint scanner...?,1725235200,0,,2024-09-02,36,Reply,"['also', 'maybe', 'fingerprint', 'scanner']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A73ElQ0BAqe,UgwIcjh9HicUqDuJuXt4AaABAg,@PïnnëdByÜnboxThérapy-g2e,Lol,1725235200,0,,2024-09-02,3,Reply,['lol']
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A84ZVki7bVE,UgwIcjh9HicUqDuJuXt4AaABAg,@chinakagrant6280,"@Iiverpoolfc yep I think it’s a finger scanner too, my thoughts are same as urs.",1727827200,0,,2024-10-02,80,Reply,"['iiverpoolfc', 'yep', 'think', 'finger', 'scanner', 'thought', 'ur']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A86Bhpc5PZ0,UgwIcjh9HicUqDuJuXt4AaABAg,@drewliveryboy,Let’s be honest.. the camera is the X replica. So why not just make a new thumb scanner button in the side to replace the missing home button lol,1727827200,0,,2024-10-02,145,Reply,"['let', 'honest', 'camera', 'replica', 'make', 'new', 'thumb', 'scanner', 'button', 'side', 'replace', 'missing', 'home', 'button', 'lol']"
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A8AjawRHNtL,UgwIcjh9HicUqDuJuXt4AaABAg,@UchihaItachi-ke4td,You're right gg,1727827200,0,,2024-10-02,15,Reply,['right']
UgwIcjh9HicUqDuJuXt4AaABAg.A6-CYGZ29e6A8LqVlW9qw8,UgwIcjh9HicUqDuJuXt4AaABAg,@LilRichyFD,bro was right,1727827200,0,,2024-10-02,13,Reply,"['bro', 'right']"
UgxOzv_eHPzgs6tunll4AaABAg,root,@riff4520,Realme c67,1725235200,0,,2024-09-02,10,Top-level,['realme']
UgxiwCPmQ1LIFHEjA4J4AaABAg,root,@serenade_20e,Can't wait to get my hands on❤🎉,1725235200,0,,2024-09-02,31,Top-level,"['wait', 'get', 'hand']"
Ugz2tkU9FnFgE0jhd7F4AaABAg,root,@christiananthony2879,0:30,1725235200,0,,2024-09-02,4,Top-level,[]
Ugw8w8v6kr10pP2RoLZ4AaABAg,root,@mattyBtv16717,Lol fucking garbage real fake who cares,1725235200,1,,2024-09-02,39,Top-level,"['lol', 'fucking', 'garbage', 'real', 'fake', 'care']"
Ugz0qfPpa0bcun3RWhF4AaABAg,root,@aravindyogeeswar,I thought these were cases for CMF Phone 1. Sorry Apple you’re late.😂,1725235200,0,,2024-09-02,69,Top-level,"['thought', 'case', 'cmf', 'phone', 'sorry', 'apple', 'late']"
Ugxna45EaRAahGNzSs54AaABAg,root,@343paperclip,"the camera layout allows for ""3D spatial video"" thing or whatever it's called so it makes sense to me",1725235200,14,,2024-09-02,101,Top-level,"['camera', 'layout', 'allows', 'spatial', 'video', 'thing', 'whatever', 'called', 'make', 'sense']"
Ugxna45EaRAahGNzSs54AaABAg.A6-CQY3vsUIA6-O8Zvqbda,Ugxna45EaRAahGNzSs54AaABAg,@HarshaJSM,"It's not even close to difficulty to achieve that with a diagonal layout + they could save time and money as their changes and innovations are basically negligible when it comes to phones a classic  example of TR companies not taking any risks or just being lazy at innovations- version upgrades, and this spatial AV thing is going on from iphone X days and finally it's came into picture this year.  If they can achieve spatial V on vision pro with perpendicular sensor setup then they can easily achieve that on the phone as well, but we all know they need some new Bull💩 to cover up the so called refreshed design.",1725235200,1,,2024-09-02,617,Reply,"['even', 'close', 'difficulty', 'achieve', 'diagonal', 'layout', 'could', 'save', 'time', 'money', 'change', 'innovation', 'basically', 'negligible', 'come', 'phone', 'classic', 'example', 'company', 'taking', 'risk', 'lazy', 'innovation', 'version', 'upgrade', 'spatial', 'thing', 'going', 'iphone', 'day', 'finally', 'came', 'picture', 'year', 'achieve', 'spatial', 'vision', 'pro', 'perpendicular', 'sensor', 'setup', 'easily', 'achieve', 'phone', 'well', 'know', 'need', 'new', 'bull', 'cover', 'called', 'refreshed', 'design']"
Ugxna45EaRAahGNzSs54AaABAg.A6-CQY3vsUIA60yvoUfdK_,Ugxna45EaRAahGNzSs54AaABAg,@Faizan29353,@HarshaJSM  and it makes it so you have to buy new covers instead of reusing old ones,1725235200,0,,2024-09-02,85,Reply,"['harshajsm', 'make', 'buy', 'new', 'cover', 'instead', 'reusing', 'old', 'one']"
Ugxqz1-JFC4bytn18pt4AaABAg,root,@crypto-unmskd,As usual,1725235200,1,,2024-09-02,8,Top-level,['usual']
UgztREYlnzFxyES79kV4AaABAg,root,@Elibbb-sx3kg,IPhone 16 pro max ultra mega plus platinum: ✅️ My bank account: ❌️,1725235200,224,,2024-09-02,66,Top-level,"['iphone', 'pro', 'max', 'ultra', 'mega', 'plus', 'platinum', 'bank', 'account']"
UgztREYlnzFxyES79kV4AaABAg.A6-COUCjPnOA6-Mh-z-pzT,UgztREYlnzFxyES79kV4AaABAg,@isaiah2622,That's why you own trash anyway,1725235200,1,,2024-09-02,31,Reply,"['trash', 'anyway']"
UgztREYlnzFxyES79kV4AaABAg.A6-COUCjPnOA6-MlrLsgJl,UgztREYlnzFxyES79kV4AaABAg,@isaiah2622,That's why I switched to android samsung 3 years ago best decision ever,1725235200,9,,2024-09-02,71,Reply,"['switched', 'android', 'samsung', 'year', 'ago', 'best', 'decision', 'ever']"
UgztREYlnzFxyES79kV4AaABAg.A6-COUCjPnOA6-fRO2FfDU,UgztREYlnzFxyES79kV4AaABAg,@vladislavbarbarii2089,​ @isaiah2622 the shutter speed issue was bad with Samsung. Otherwise I really liked it.,1725235200,1,,2024-09-02,88,Reply,"['isaiah', 'shutter', 'speed', 'issue', 'bad', 'samsung', 'otherwise', 'really', 'liked']"
UgztREYlnzFxyES79kV4AaABAg.A6-COUCjPnOA6-pGKSoX_b,UgztREYlnzFxyES79kV4AaABAg,@MrmarioGaius,Lol😂,1725235200,0,,2024-09-02,4,Reply,['lol']
UgztREYlnzFxyES79kV4AaABAg.A6-COUCjPnOA6DiY3vsqPS,UgztREYlnzFxyES79kV4AaABAg,@shroey20,​@isaiah2622 I'm not sure what you mean. The Galaxy S models are pretty much identical to the iPhone prices.,1725235200,3,,2024-09-02,108,Reply,"['isaiah', 'sure', 'mean', 'galaxy', 'model', 'pretty', 'much', 'identical', 'iphone', 'price']"
UgwrfDJXlixYkJ9bWVR4AaABAg,root,@roma6324,🗿,1725235200,0,,2024-09-02,1,Top-level,[]
UgxlQ2q9r9o4GBKtiyl4AaABAg,root,@BadMonJev,Would love to hear this breakdown on a new Lew Later…,1725235200,2,,2024-09-02,53,Top-level,"['would', 'love', 'hear', 'breakdown', 'new', 'lew', 'later']"
UgxlQ2q9r9o4GBKtiyl4AaABAg.A6-CM_ddcDuA6-DEAHx1yB,UgxlQ2q9r9o4GBKtiyl4AaABAg,@DigitalKid14,"Lew Later… damn what a time.  I miss hearing Lew rant about bagels with sesame seeds, Elon and Tesla, and dishing jokes about Willie Doo.",1725235200,0,,2024-09-02,137,Reply,"['lew', 'later', 'damn', 'time', 'miss', 'hearing', 'lew', 'rant', 'bagel', 'sesame', 'seed', 'elon', 'tesla', 'dishing', 'joke', 'willie', 'doo']"
Ugww-1_KIEVTrPnOe6x4AaABAg,root,@L3nG1,Apol ifone,1725235200,0,,2024-09-02,10,Top-level,"['apol', 'ifone']"
Ugyw-nrrmTwGvBeqlih4AaABAg,root,@canadianmaple2702,I knew there would be ads in here somewhere,1725235200,1,,2024-09-02,43,Top-level,"['knew', 'would', 'ad', 'somewhere']"
Ugw1_Y-wofn7UxeqsQ14AaABAg,root,@GLORY_SPORTING_CLUB,SaveBangladeshiStudents,1725235200,0,,2024-09-02,23,Top-level,['savebangladeshistudents']
UgxI3V7b8CqCasXMv-V4AaABAg,root,@Aasifsayyed8,Last 😂😂😂😂,1725235200,0,,2024-09-02,9,Top-level,['last']
UgwaQljiNfETrSyQGpV4AaABAg,root,@_TCR_,The NEW iPhone 12S,1725235200,0,,2024-09-02,18,Top-level,"['new', 'iphone']"
Ugxbx7ZjIyxoqErzCfl4AaABAg,root,@lilleo9772,Big fan going 7 years strong,1725235200,0,,2024-09-02,28,Top-level,"['big', 'fan', 'going', 'year', 'strong']"
UgzkOhlgHTzLElvBK3J4AaABAg,root,@Yamjt3102,"Lou, no prime day video this year? :(",1725235200,4,,2024-09-02,37,Top-level,"['lou', 'prime', 'day', 'video', 'year']"
Ugy0-n_sJoTPgXSgqCx4AaABAg,root,@mashiroshiina2171,"hey babe, wake up unbox therapy  is alive.",1725235200,4,,2024-09-02,42,Top-level,"['hey', 'babe', 'wake', 'unbox', 'therapy', 'alive']"
UgyzOcTxxaJTDj6JNyV4AaABAg,root,@manfromearth8656,same phone again 😂,1725235200,9,,2024-09-02,18,Top-level,['phone']
UgyzOcTxxaJTDj6JNyV4AaABAg.A6-C6wcIBOZA6-DFO-9FFD,UgyzOcTxxaJTDj6JNyV4AaABAg,@phantomsiege5097,Apple: At Apple we love innovation. So with the iPhone 16 we kept the same from factor and added nothing except a new button.  Me: 😐,1725235200,0,,2024-09-02,132,Reply,"['apple', 'apple', 'love', 'innovation', 'iphone', 'kept', 'factor', 'added', 'nothing', 'except', 'new', 'button']"
UgyzOcTxxaJTDj6JNyV4AaABAg.A6-C6wcIBOZA6-EW9HBP4h,UgyzOcTxxaJTDj6JNyV4AaABAg,@Owen01,Every phone in the past few years has basically been the same with minimal improvements,1725235200,0,,2024-09-02,87,Reply,"['every', 'phone', 'past', 'year', 'basically', 'minimal', 'improvement']"
Ugx49ftntjiOQvN9Zhp4AaABAg,root,@KurtSchwoerer,"Apple really doesn’t need to release a new phone every year anymore. Of course they always will because there’s that 1% that needs the latest and greatest, but to the other 99% of the population hardly anything has changed since the iPhone 12.",1725235200,5500,,2024-09-02,243,Top-level,"['apple', 'really', 'need', 'release', 'new', 'phone', 'every', 'year', 'anymore', 'course', 'always', 'need', 'latest', 'greatest', 'population', 'hardly', 'anything', 'changed', 'since', 'iphone']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-Coc4zxar,Ugx49ftntjiOQvN9Zhp4AaABAg,@lifeontwowheels2736,Obviously 😂😂😂,1725235200,111,,2024-09-02,13,Reply,['obviously']
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-CtT7dnKz,Ugx49ftntjiOQvN9Zhp4AaABAg,@kendalgreene8688,Very little other than the constant camera bump smh,1725235200,117,,2024-09-02,51,Reply,"['little', 'constant', 'camera', 'bump', 'smh']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-D8-hH_YV,Ugx49ftntjiOQvN9Zhp4AaABAg,@7ightmrfr864,İphone is not the greatest. You can just call it the trashest.,1725235200,93,,2024-09-02,62,Reply,"['phone', 'greatest', 'call', 'trashest']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-DKtrbJCm,Ugx49ftntjiOQvN9Zhp4AaABAg,@Umb19,"Its just their business model. The more they relese, the more the consumer will… consume, natual human instincts are to be better than one and another. Take this principle into every IPhone. We think that we NEED the latest and greatest to be better than everyone else.",1725235200,108,,2024-09-02,269,Reply,"['business', 'model', 'relese', 'consumer', 'consume', 'natual', 'human', 'instinct', 'better', 'one', 'another', 'take', 'principle', 'every', 'iphone', 'think', 'need', 'latest', 'greatest', 'better', 'everyone', 'else']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-E8EU2He9,Ugx49ftntjiOQvN9Zhp4AaABAg,@zioser5915,people don't need to change iphones every year,1725235200,59,,2024-09-02,46,Reply,"['people', 'need', 'change', 'iphones', 'every', 'year']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-EWh4RzEn,Ugx49ftntjiOQvN9Zhp4AaABAg,@theoddgamer7147,Most people upgrade every 4/5 years. They're not expecting you to buy it every year..so anyone will see a performance difference and a different look.,1725235200,124,,2024-09-02,150,Reply,"['people', 'upgrade', 'every', 'year', 'expecting', 'buy', 'every', 'year', 'anyone', 'see', 'performance', 'difference', 'different', 'look']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-EgCqhHOE,Ugx49ftntjiOQvN9Zhp4AaABAg,@KurtSchwoerer,"@Umb19 exactly. Obviously they’re going to keep releasing them every year… but as a consumer it’s frustrating they release the same thing every single year. I’m surprised they haven’t thought to change up the physical design yet… I know apple isn’t risky like that, but I think the public would enjoy a refresh.",1725235200,20,,2024-09-02,311,Reply,"['umb', 'exactly', 'obviously', 'going', 'keep', 'releasing', 'every', 'year', 'consumer', 'frustrating', 'release', 'thing', 'every', 'single', 'year', 'surprised', 'thought', 'change', 'physical', 'design', 'yet', 'know', 'apple', 'risky', 'like', 'think', 'public', 'would', 'enjoy', 'refresh']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-Fi_gRE8f,Ugx49ftntjiOQvN9Zhp4AaABAg,@PaulSharp-l6k,Steve Wasniak still uses the 8. He says they haven't changed except size.,1725235200,14,,2024-09-02,73,Reply,"['steve', 'wasniak', 'still', 'us', 'say', 'changed', 'except', 'size']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-G0yDJu83,Ugx49ftntjiOQvN9Zhp4AaABAg,@Doni_doni,They'll just sell leftover stock from the previous models 😂,1725235200,12,,2024-09-02,59,Reply,"['sell', 'leftover', 'stock', 'previous', 'model']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-IGzlxeYB,Ugx49ftntjiOQvN9Zhp4AaABAg,@Insubordinatenyc2,I was just thinking that… it’s pointless,1725235200,4,,2024-09-02,40,Reply,"['thinking', 'pointless']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-IXzlix6O,Ugx49ftntjiOQvN9Zhp4AaABAg,@NuSuntRaresh,@7ightmrfr864 what’s the point of calling a product bad even though it’s one of the best you can get? Does that make you feel better? Gives you some sort of dopamine or what?,1725235200,31,,2024-09-02,174,Reply,"['ightmrfr', 'point', 'calling', 'product', 'bad', 'even', 'though', 'one', 'best', 'get', 'make', 'feel', 'better', 'give', 'sort', 'dopamine']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-IfHkOCqG,Ugx49ftntjiOQvN9Zhp4AaABAg,@aminebelhoucine,"The point is not for you too buy it every year, it's a great update for people with 3/4 years old Iphones",1725235200,35,,2024-09-02,105,Reply,"['point', 'buy', 'every', 'year', 'great', 'update', 'people', 'year', 'old', 'iphones']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-JOh1cO4L,Ugx49ftntjiOQvN9Zhp4AaABAg,@shafiq_ramli,It's their cash cow. Surely their investors will get mad if they don't make huge profit every September of every year.,1725235200,3,,2024-09-02,118,Reply,"['cash', 'cow', 'surely', 'investor', 'get', 'mad', 'make', 'huge', 'profit', 'every', 'september', 'every', 'year']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-KgJ8-77_,Ugx49ftntjiOQvN9Zhp4AaABAg,@MJLa1K,After being on Android for 6 years this is the first iPhone I'm considering switching back to.,1725235200,6,,2024-09-02,94,Reply,"['android', 'year', 'first', 'iphone', 'considering', 'switching', 'back']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-L0-4pbfZ,Ugx49ftntjiOQvN9Zhp4AaABAg,@aminebelhoucine,"@MJLa1K  the fifteen was pretty nice too, an overall great phone",1725235200,7,,2024-09-02,64,Reply,"['mjla', 'fifteen', 'pretty', 'nice', 'overall', 'great', 'phone']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-NcA7wPQB,Ugx49ftntjiOQvN9Zhp4AaABAg,@nickmetal7295,"Most people dont buy iphones every year, iphone 16 is an upgrade for people who still use iphone 11 or 12",1725235200,27,,2024-09-02,105,Reply,"['people', 'dont', 'buy', 'iphones', 'every', 'year', 'iphone', 'upgrade', 'people', 'still', 'use', 'iphone']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-OATDjHPw,Ugx49ftntjiOQvN9Zhp4AaABAg,@farisnordin5945,"It’s not just for the 1%, many more are upgrading after 4-5 years. The year to year changes are incremental, but people “shouldn’t” upgrade their phone every year",1725235200,12,,2024-09-02,162,Reply,"['many', 'upgrading', 'year', 'year', 'year', 'change', 'incremental', 'people', 'upgrade', 'phone', 'every', 'year']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-PaUIT11i,Ugx49ftntjiOQvN9Zhp4AaABAg,@Insubordinatenyc2,"@shafiq_ramli  I agree, but it’s destroying their brand they don’t even have the time to make any innovations if they’re on a clock",1725235200,5,,2024-09-02,131,Reply,"['shafiq', 'ramli', 'agree', 'destroying', 'brand', 'even', 'time', 'make', 'innovation', 'clock']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-W8mbOCQr,Ugx49ftntjiOQvN9Zhp4AaABAg,@MidwestPyro55,Car makers release new models every year too but they don’t expect people to buy a new car every year.. same with phone makers,1725235200,11,,2024-09-02,126,Reply,"['car', 'maker', 'release', 'new', 'model', 'every', 'year', 'expect', 'people', 'buy', 'new', 'car', 'every', 'year', 'phone', 'maker']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-Y0KMBRSc,Ugx49ftntjiOQvN9Zhp4AaABAg,@driffdee2,"fax. i mean, i tried the iphone 15 pro, and loved it, but decided to go with android, because they're ahead of the game imo.",1725235200,3,,2024-09-02,124,Reply,"['fax', 'mean', 'tried', 'iphone', 'pro', 'loved', 'decided', 'android', 'ahead', 'game', 'imo']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-ZlsMrGGQ,Ugx49ftntjiOQvN9Zhp4AaABAg,@kensofuego5928,The only thing I I like is the introduction of the smooth scrolling of 60hz on iPhone 13 and the new features of stop charging after reaching 80 percent,1725235200,5,,2024-09-02,152,Reply,"['thing', 'like', 'introduction', 'smooth', 'scrolling', 'iphone', 'new', 'feature', 'stop', 'charging', 'reaching', 'percent']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-gqx8BQVZ,Ugx49ftntjiOQvN9Zhp4AaABAg,@MrBooster999,"""latest and greatest"" then they wouldn't buy a iPhone",1725235200,0,,2024-09-02,53,Reply,"['latest', 'greatest', 'buy', 'iphone']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-jxTS2-FS,Ugx49ftntjiOQvN9Zhp4AaABAg,@LaithAlaqrawi,Exactly.,1725235200,0,,2024-09-02,8,Reply,['exactly']
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-kI1Tggg_,Ugx49ftntjiOQvN9Zhp4AaABAg,@angieleo2021,I’m that 1%,1725235200,2,,2024-09-02,11,Reply,[]
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-mOBPSoea,Ugx49ftntjiOQvN9Zhp4AaABAg,@forterierocks,"I'm currently using the 12 and it's been a good phone, absolutely no need to go spend $1500+ for something with a different number🤷‍♂️",1725235200,4,,2024-09-02,134,Reply,"['currently', 'using', 'good', 'phone', 'absolutely', 'need', 'spend', 'something', 'different', 'number']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-peq3wgR8,Ugx49ftntjiOQvN9Zhp4AaABAg,@kensofuego5928,"@angieleo2021  of course you do, gotta take pics of the buns, the edges, and the brows for the viewers.",1725235200,4,,2024-09-02,103,Reply,"['angieleo', 'course', 'got', 'take', 'pic', 'bun', 'edge', 'brow', 'viewer']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-rSSxKlkC,Ugx49ftntjiOQvN9Zhp4AaABAg,@DariusMoore-co5hl,Only 1%? You underestimate the amount of braindead consumers. These companies aren't multi billionaires off of just 1%.,1725235200,0,,2024-09-02,119,Reply,"['underestimate', 'amount', 'braindead', 'consumer', 'company', 'multi', 'billionaire']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-rb_n5M9y,Ugx49ftntjiOQvN9Zhp4AaABAg,@DariusMoore-co5hl,​@angiejordan2120 I'll pray that your funny-looking-self overcomes your covetousness (as per the request on your bio).,1725235200,0,,2024-09-02,118,Reply,"['angiejordan', 'pray', 'funny', 'looking', 'self', 'overcomes', 'covetousness', 'per', 'request', 'bio']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-s2TaRQxF,Ugx49ftntjiOQvN9Zhp4AaABAg,@MeroWeroSincero,Only 1%? I don't even need to look up the metrics to know that the amount of consumer bozos is much higher than that.,1725235200,1,,2024-09-02,117,Reply,"['even', 'need', 'look', 'metric', 'know', 'amount', 'consumer', 'bozo', 'much', 'higher']"
