comment_id,parent_id,author,text,published,like_count,is_top_level
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67aEKqD_3_,Ugx49ftntjiOQvN9Zhp4AaABAg,@SidMercutio,nothing changed since the iphone 12? HAHAHAHAHAHAH,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67bN7x43A3,Ugx49ftntjiOQvN9Zhp4AaABAg,@mohammedabdalla7466,They need their fix regularly,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67cY5B1Poa,Ugx49ftntjiOQvN9Zhp4AaABAg,@jovan_spasovic,Not even that 1% you mention. I really cannot understand WHO and WHY needs a slight bump up each and every year. What the fuck do you do on your phone that makes last year's model obsolete immediately? No serious work is done via phone that requires that miniscule power upgrade.  Filming? If you're serious about filming you do not use a phone...  Doing work? Come on...,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67d8tYQ7GL,Ugx49ftntjiOQvN9Zhp4AaABAg,@Mr_Rontendo,Still using the 12 and I have nothing about the new phones are making me want to upgrade. Maybe in a year or 2 I’ll think about it,1725235200,1,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67dG9a52Mv,Ugx49ftntjiOQvN9Zhp4AaABAg,@choudharydinesh2234,i'm still rocking the iphone 11 lol,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67kzaVJbMk,Ugx49ftntjiOQvN9Zhp4AaABAg,@osareme2462,I lost track what does this new one have 😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67m2nvzRLw,Ugx49ftntjiOQvN9Zhp4AaABAg,@NobodyAtAllHere,And my iPhone 12 mini is unusable. I am just pushing it.,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67n6YSgEdi,Ugx49ftntjiOQvN9Zhp4AaABAg,@FOTWC,"Exactly, I have a 12 mini and everything after that looks the same. The biggest change to me is the Dynamic Island. That’s why I’m about to switch over to Samsung.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67oh9eke_y,Ugx49ftntjiOQvN9Zhp4AaABAg,@FOTWC,I’m glad they brought back the camera layout from the 12 series,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67qZuhbyxM,Ugx49ftntjiOQvN9Zhp4AaABAg,@ejy-u1x,"It used to be like this back in 2010-2013, 2 -3 years gap in between, but then it all got super aggressive. Hopefully it goes back to that to incentize innovation. We dont need yearly stuff, is stupid.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67r1Iz8lo7,Ugx49ftntjiOQvN9Zhp4AaABAg,@Cammyy2k,Literally lol,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67vcdm3MND,Ugx49ftntjiOQvN9Zhp4AaABAg,@alight_forge3792,What’s new about the new constant releases of the iPhones is the ellusion of the mind about competence and need to have something newer that makes you think the latter iPhone is a lot more better that the other. Yet the difference is a blink of a number 14-15….,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67wfrcoa83,Ugx49ftntjiOQvN9Zhp4AaABAg,@darthmalgus4446,I mean look how many phones samsung be making a year. They be dam near the same as well,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67z1IV-ewc,Ugx49ftntjiOQvN9Zhp4AaABAg,@supraordinaire1443,Reading this on my 12 pro max 😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA681vEuERby,Ugx49ftntjiOQvN9Zhp4AaABAg,@mozaadam9223,Company focus new customer not old customer. 😅,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6875P9Ztuy,Ugx49ftntjiOQvN9Zhp4AaABAg,@zetakid5,"car manufacturers release a new model every year, and they always have. Apple isn't asking you to buy the latest model every year. They are just simply offering their product to anyone who wants to buy it. Technology advances every year and Apple includes the latest features in their newest models, same as any other industry.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA689ypcOyG4,Ugx49ftntjiOQvN9Zhp4AaABAg,@jacobharms1671,"Samsung does the same shit, as does pixel, and moto, wtf are you talking about 😂 there’s so much between the iPhone 12-15 pro max bro gtfo",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68D079ut0K,Ugx49ftntjiOQvN9Zhp4AaABAg,@shellyu1442,"Difference between 12 and 15 now is USB C, 120 refresh rate and titanium shell instead stainless steel making it lighter",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68DMbHfJjt,Ugx49ftntjiOQvN9Zhp4AaABAg,@jacobharms1671,"@shellyu1442  there’s more too that the average user won’t see. As someone who works on these devices, on a micro level, changes are very much there",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68Dz6oXtaJ,Ugx49ftntjiOQvN9Zhp4AaABAg,@Astelch,@theoddgamer7147  for me i upgrade once they stop supporting the phone. I got until 2026 for my iphone11. My phone will do everything i want it to do; people who need to get the newest iphone every year just dnt know how to spend their money.,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68ENynWiGv,Ugx49ftntjiOQvN9Zhp4AaABAg,@DiegoSeb,"At this point buying a phone is like buying a car, you only change it if it brakes or you have a really old generation. The innovation curve is flattening.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68EhYfwzGx,Ugx49ftntjiOQvN9Zhp4AaABAg,@jacobharms1671,"@DiegoSeb  same is true for literally every phone on the market, the year to year changes are minimal. What’s your point?",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68G4tRZCgZ,Ugx49ftntjiOQvN9Zhp4AaABAg,@JoJothe1st,"As an iPhone 12 user, this is correct. I have been using mine for about a year now, and i’ve used my friend’s phones, and guess what? They were the exact same",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68GMWTR1ed,Ugx49ftntjiOQvN9Zhp4AaABAg,@jacobharms1671,@JoJothe1st  💀,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68Gg8j8AP-,Ugx49ftntjiOQvN9Zhp4AaABAg,@a.s.7235,"I’m using the 11 and I’m good   I used to have the 6 the 7 the had a lot of battery problems they used to last couple of hours, the volume of the speaker was sooo low   I don’t feel like I have these issues with the 11 to ha the NEED for an upgrade",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68Gja-1vWm,Ugx49ftntjiOQvN9Zhp4AaABAg,@soleil3gs,"Apple makes huge profits Everytime they release the iPhone, why in the hell would they stop making one every year 😂",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68HnzkKUzr,Ugx49ftntjiOQvN9Zhp4AaABAg,@joeyhughley7592,u right i still got the 12 pro max 😂 but im going to get the 16 pro max its been enough time now for me,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68KEdVMivJ,Ugx49ftntjiOQvN9Zhp4AaABAg,@chris.maisano,"I will buy the 16, because my contract is finished and I can get a new phone. So… there’s that.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68NsQRrLOs,Ugx49ftntjiOQvN9Zhp4AaABAg,@GeekShhh,Ive been telling people this for years 😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68Pieh-GeX,Ugx49ftntjiOQvN9Zhp4AaABAg,@huntercondra1113,It staggers. Most people get them every few years so they’re able to get the “newest” any given year. It’s pretty smart actually,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68RKkcXI_s,Ugx49ftntjiOQvN9Zhp4AaABAg,@mallikarjun4259,The same goes for the Samsung s2x series too😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68RyAPQ7Hj,Ugx49ftntjiOQvN9Zhp4AaABAg,@OscarEden33,"If they make money every new realese, they will do ir every year, it doesn’t matter if is the same phone",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68UELxXjHX,Ugx49ftntjiOQvN9Zhp4AaABAg,@aliimranbhat804,For me things changed since iphone X,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68WkgMp_c1,Ugx49ftntjiOQvN9Zhp4AaABAg,@victorsvidss,Beyond the 10*,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68_2YtHnXQ,Ugx49ftntjiOQvN9Zhp4AaABAg,@kushagramishra5397,I m still using 11 pro max & it’s best model. Nothing changes,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68_U1p-DDL,Ugx49ftntjiOQvN9Zhp4AaABAg,@MadeCiptoBudiman,I am still using 7 plus and still fine,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68gNrOiPbh,Ugx49ftntjiOQvN9Zhp4AaABAg,@EXtraTerrestrial28,⁠​⁠ @farisnordin5945 i would be that 1% if I upgrade my 12PM this year or maybe next year 😅,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68mZal3JKK,Ugx49ftntjiOQvN9Zhp4AaABAg,@ForWhatIsAMan,What do you mean “the 1% that needs the latest and greatest” ?   How do you know there won’t be people upgrading from the 11 to the 16? Just like some went from the 10 to the 15?,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA68wNjqEiqd,Ugx49ftntjiOQvN9Zhp4AaABAg,@kingfinixyoga,Some People will lost job if no new product,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA696K_76t87,Ugx49ftntjiOQvN9Zhp4AaABAg,@Seroxm13,iPhone 11*,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69Ad4u0hEq,Ugx49ftntjiOQvN9Zhp4AaABAg,@karamjitsingh9584,I feel it releasing every year is stupid,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69D1EhTOVw,Ugx49ftntjiOQvN9Zhp4AaABAg,@JanvanDeBoerka,I will get back to android because of this,1725235200,2,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69MgKwafry,Ugx49ftntjiOQvN9Zhp4AaABAg,@RUSTY5078,"Way more than the 1% get updated phones yearly 😂 Certain contracts offer upgrades yearly and tbh most people will pay £1000 give or take a couple of hundred, every year for the latest phone.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69R9bJkLjb,Ugx49ftntjiOQvN9Zhp4AaABAg,@geezusson8710,"Remember that not every person holds the latest tech. The yearly iPhone (and other phones) release is not pointless no matter if the updates are minor. It is mainly for the people with 3 to 6 yr old iPhones. There are a lot more people who use older generations of iPhones than those who have the latest ones. There are iPhone 11 users who would wait for the 16 instead of 15 bcs they feel like the updates they would get with the 15 are not enough. That’s the point of yearly releases. If you feel like the latest ones are not worthy, then skip.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69ecn31gXx,Ugx49ftntjiOQvN9Zhp4AaABAg,@anthonymartinez2982,Other then the shape your absolutely correct,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69jIN33549,Ugx49ftntjiOQvN9Zhp4AaABAg,@rrowans,@7ightmrfr864 salty android fanboy 😂😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69kH7WSgFO,Ugx49ftntjiOQvN9Zhp4AaABAg,@HighwayBimmer,True !,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69oH8a0yQ1,Ugx49ftntjiOQvN9Zhp4AaABAg,@KXD0006,I use apple and android both... and i wanna buy the latest one every year... love seeing you brokies crying with your logics here 😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69sTLdj85x,Ugx49ftntjiOQvN9Zhp4AaABAg,@andiundertaker,"I made the jump from a iph xs to 15 pro max and besides the bigger screen and refresh rate it was the same phone, nothing really exclusive or wow. I like it but make me think more and more of jumping to a samsung ultra or a fold",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA69zq8GSPKs,Ugx49ftntjiOQvN9Zhp4AaABAg,@sohailsohail9655,Bro that’s how they make their money lmao,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6A-LVLEkpJ,Ugx49ftntjiOQvN9Zhp4AaABAg,@rrowans,"@andiundertaker  trust me, i jumped ship to samsung, nothing was better there. if you’re going to switch to an android, id recommend a pixel 8 pro",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6A-Qt0Omze,Ugx49ftntjiOQvN9Zhp4AaABAg,@rrowans,@KXD0006  just put my fries in the bag bro,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6A1PjwyIoX,Ugx49ftntjiOQvN9Zhp4AaABAg,@muhtasimshadeed9134,iPhone 13 camera is wayy better than 12,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6A2dLbvZ4S,Ugx49ftntjiOQvN9Zhp4AaABAg,@ttv.tejsan1,A lot has changed,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6A7AawByCq,Ugx49ftntjiOQvN9Zhp4AaABAg,@arii.bxx268,@nickmetal7295 yup me… I have the 12 and I’m considering upgrading this year,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6AAKab_Snd,Ugx49ftntjiOQvN9Zhp4AaABAg,@JanvanDeBoerka,"@MidwestPyro55  bad comparison, a car doesnt suffer that much over time like a phone does because of its software etc",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6ACZ4CydVG,Ugx49ftntjiOQvN9Zhp4AaABAg,@MS-ot2cz,"Camera(s), processor, memory, software, battery, buttons, display, so many people saying “nothing changed” no “innovations” but they ignore that fact that plenty actually changes every year.  Just because the classic design of the original iPhone iterates slightly year after year doesn’t mean nothing has changed.   Throwing new features to the wall hoping something sticks is for some and not others.  Porsche doesn’t reinvent their design DNA and neither should Apple. They rarely compromise on materials or performance. They slip up at times on things they do try out but for lots of people they strike a chord. If that’s not you then don’t worry about it.  Enjoy your android experience and don’t worry about us Apple sheep.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6AQuZdlzoN,Ugx49ftntjiOQvN9Zhp4AaABAg,@SomeRandomCanuck,What a dumb comment lmao,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6ATKGN6-TI,Ugx49ftntjiOQvN9Zhp4AaABAg,@Bushi0001,I haven’t changed since I bought the XS and I don’t see Any reason to upgrade anytime soon,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6AWT_KwlJp,Ugx49ftntjiOQvN9Zhp4AaABAg,@santosnick,I went from a 12 pro max to an s24 ultra for precisely that reason.,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6A__Cw7yUv,Ugx49ftntjiOQvN9Zhp4AaABAg,@noah-j00,@MS-ot2cz   u are everywhere in the comment section defending Apple . people like you are exactly reason iPhone upgrades have stagnated. you will happily buy it if Apple releases iPhone X calling it iPhone 16 in 2024 lmao. seriously tho what do you achieve by defending multi billion dollar company online?,1725235200,1,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Af6-YwpQM,Ugx49ftntjiOQvN9Zhp4AaABAg,@poseidonzoidzenzone4621,@zioser5915 true,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6B6SIFXV98,Ugx49ftntjiOQvN9Zhp4AaABAg,@MilleyD17,Its the micro chip every year that evolves so you have to be smart in when thats a good and bad time versus the theory that technology is held back by the market for it to improve over time,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6BJ1AxANls,Ugx49ftntjiOQvN9Zhp4AaABAg,@jelkk0349,"tbf though if they did a 2 year release cycle and my phone broke 18months into the cycle I'de hate buying a new phone knowing it was 18months old since release, compared to 6months if they keep the yearly release cycle even if its just a small spec bump each time.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6BM_5GxLbc,Ugx49ftntjiOQvN9Zhp4AaABAg,@dddhhj8709,And we wonder why their value doesnt go down  that much even after a year or two,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Bl6Nf51WN,Ugx49ftntjiOQvN9Zhp4AaABAg,@Jerome-t3d,"I don't think so, where did you get the 99% and 1% but only assumptions. If it was their sales data, you would know why they're doing it every single year.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6BqwCoAMw8,Ugx49ftntjiOQvN9Zhp4AaABAg,@MilanGP,"I currently have a 12 mini and am either going to get a 15 at a cheaper price when the 16 comes out, or I might just get the 16. It’ll be a Christmas present for myself.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6C0fTD4EOJ,Ugx49ftntjiOQvN9Zhp4AaABAg,@shadowlibra5758,From the outside sure but sadly very much has changed and improved since the 12 in the inside,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6CDxxiNVoW,Ugx49ftntjiOQvN9Zhp4AaABAg,@baoduinhay89,"If they stop releasing new Iphone, employees will be unemployed, so be kind to others buddy",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6CMH5S5UHn,Ugx49ftntjiOQvN9Zhp4AaABAg,@johnliyamricks2579,Social climbers always need the latest iPhone model so they don't fall behind the trend,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Cq6wDfa-S,Ugx49ftntjiOQvN9Zhp4AaABAg,@K9V1,"Neither does Samsung, yet there are new Galaxies and Notes released every single year.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6CyTxSjKbh,Ugx49ftntjiOQvN9Zhp4AaABAg,@ArtyoneT,Yup! I love my 12 mini,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6DMnGvq4n4,Ugx49ftntjiOQvN9Zhp4AaABAg,@cjack202003,It's to appease share holders,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6DfjbbpTQS,Ugx49ftntjiOQvN9Zhp4AaABAg,@tzz89,"wow, what a profound and truly original take on Apple",1725235200,1,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6EhezYbBYo,Ugx49ftntjiOQvN9Zhp4AaABAg,@burūberītorokku,still with my 12 mini and dont see a reason to switch 🤷🏻‍♂️,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6EwQ7Qci9c,Ugx49ftntjiOQvN9Zhp4AaABAg,@jesseoduru7808,"They need the money, so they need to release. 😂",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6FU9bCe3Wp,Ugx49ftntjiOQvN9Zhp4AaABAg,@james_wheelz,"a lot has changed from the 12. 120hz screen, no more notch, 4K video and photography, more storage, and better screen. But again those changes didn’t really occur until iphone 14. 13 was essentially a 12 with 120hz display.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6FcOdbApkl,Ugx49ftntjiOQvN9Zhp4AaABAg,@oldptapes,now replace apple with call of duty,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Ggdm3AUkw,Ugx49ftntjiOQvN9Zhp4AaABAg,@axelbaltazhar,"@7ightmrfr864  It is the greatest tho, it might not have the best hardware but it definitely has the best experience for the user, and for the first time ever android has lagged behind in features. That is a fact, and I'm saying this as die hard android user, was.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Gj1USPbyF,Ugx49ftntjiOQvN9Zhp4AaABAg,@princeajael5811,3:29 3:34 🎉,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6GnErG8fwe,Ugx49ftntjiOQvN9Zhp4AaABAg,@Ambuyat69-i4p,"Obviously that's when u know apple is built to last, bro even my grandma uses her iphone SE first gen, still going strong",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6HIo-vLwXJ,Ugx49ftntjiOQvN9Zhp4AaABAg,@chaydenmoodir1483,you know nothing about tech,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6HJYUm55FF,Ugx49ftntjiOQvN9Zhp4AaABAg,@madiluvsdogs2010,"I don’t mind it, it gives people more choices for phone options",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6HUWUQ2xgw,Ugx49ftntjiOQvN9Zhp4AaABAg,@Jfrmnola77,Exactly I have the iPhone 12 now and been saying this I think a only real upgrade for me is the 15 pro which I’m getting next but will still keep this 12 as a backup phone,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6HpqIlqKlb,Ugx49ftntjiOQvN9Zhp4AaABAg,@edsonraice2.0,"@Doni_doni people are so stupid. Imagine if they didn’t update every year? Would it be easy to have an iPhone with so many upgrades? How would you develop your product that way? As a consumer you don’t need to upgrade every year and when you upgrade after 3-5 years you don’t want to go for refurbished phone. You’ll take the new model on the market. So, most of the guys are just Samsung lovers and by the way they are also doing the same thing with their phone",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Hs9i0SOFF,Ugx49ftntjiOQvN9Zhp4AaABAg,@Dequiss,Same happens with cars. But the thing is if we need to change car every year :),1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Hvl5NGJIF,Ugx49ftntjiOQvN9Zhp4AaABAg,@EmeryStanford-pp9uj,Frrrr,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6INycJVKrF,Ugx49ftntjiOQvN9Zhp4AaABAg,@crownedblush,@PaulSharp-l6k I still have my iphone 8 plus lol,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6IP1de94Zt,Ugx49ftntjiOQvN9Zhp4AaABAg,@EmirZeqiri-b4j,Fr i have a iphone 12 and i am soo happy with it,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6I_L5v5vgU,Ugx49ftntjiOQvN9Zhp4AaABAg,@FlakoFrmTha3,Yes they do life to boring for them not to 😭😭,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Ivf1FpUaF,Ugx49ftntjiOQvN9Zhp4AaABAg,@LilSauc3,Well I haven’t gotten an upgrade since the iPhone 8 so I’m happy for the iPhone 16,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Iw3pJ_ajT,Ugx49ftntjiOQvN9Zhp4AaABAg,@juqtra,You don’t have to buy it btw,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6Ix3ZJIOY6,Ugx49ftntjiOQvN9Zhp4AaABAg,@arieldualin8491,1% ? Every year those 1% are lining up... Obviously they are not 1%,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6KndJ-xHTM,Ugx49ftntjiOQvN9Zhp4AaABAg,@mafiglendale,Your percentages are off because you pulled them out of your ass,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6L90ewPrIX,Ugx49ftntjiOQvN9Zhp4AaABAg,@deykno87,"Every company does It, apple samsung google, tell them don’t do it either you 🍎 hater",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6LaQ1GDX4-,Ugx49ftntjiOQvN9Zhp4AaABAg,@BigMike4Ever,The processor is so much better you can easily tell the speed difference between those 2 phones,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6LiWVpv8ag,Ugx49ftntjiOQvN9Zhp4AaABAg,@imdurk6698,Yeah they don’t really need to but I love it I don’t upgrade that often but I love seeing them push technology farther and farther even if it’s just something minor,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6MFth66Prw,Ugx49ftntjiOQvN9Zhp4AaABAg,@orall,Great point ​ @MidwestPyro55,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6MXckfqwSo,Ugx49ftntjiOQvN9Zhp4AaABAg,@wesleyvanos,It’s kinda funny how people alway mention that Apple releases to many iPhones while Samsung releases like 10 or something phone’s every year. 😂,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6NcRR3lUS7,Ugx49ftntjiOQvN9Zhp4AaABAg,@duongizzle,And Samsung phones changed? since S20?,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6O4FJx8PsL,Ugx49ftntjiOQvN9Zhp4AaABAg,@Kayd3n_b,"Honestly you’re right, it’d be more lucrative for them to release one every 3 years with their other stuff like watches and iPads getting released in between",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6OGieyF-SC,Ugx49ftntjiOQvN9Zhp4AaABAg,@Ryan-u5q,60% cap,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6P6-j-7pj7,Ugx49ftntjiOQvN9Zhp4AaABAg,@Wantu73463,​ @deez5396  Exactly why Apple is so successful.,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6P9nQWbOTK,Ugx49ftntjiOQvN9Zhp4AaABAg,@lons5472,"Nah, i'll stay with my 14 with my awesome Casekoo case from Australia.",1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6PLAoaKGsl,Ugx49ftntjiOQvN9Zhp4AaABAg,@yesman2473,Yeah Im on the 13pro max will be upgrading this year tho,1725235200,0,
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6P_cDrjtFQ,Ugx49ftntjiOQvN9Zhp4AaABAg,@Lvnaticify,"That’s not true, the newer models have significantly better battery then the 12 series, the 15 model has usb c, the action button, the titanium color which looks very awesome paired with the watch ultra and it’s literally made out of titanium and it’s much durable and also lighter at the same time. The 15 model is actually a pretty significant step up from the 12 and the 16 will be even more so.   Design wise yeah sure it’s little changes but I personally don’t want a dramatically new design every year. The iPhone already looks beautiful and classy.",1725235200,0,
